person,person_label,genders,dobs,countries,continents,hasMiddleName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason,surName,lastName,iso_country
http://www.wikidata.org/entity/Q100145961,Marja Kooiman,female,1954-02-19T00:00:00Z,Kingdom of the Netherlands,Europe,False,False,Marja Kooiman,False,,Marja,Kooiman,NL
http://www.wikidata.org/entity/Q100146048,Brigitta Suchanek,female,1953-11-04T00:00:00Z,Austria,Europe,False,False,Brigitta Suchanek,False,,Brigitta,Suchanek,AT
http://www.wikidata.org/entity/Q100146053,Monica Ptacnik,female,1953-04-16T00:00:00Z,Austria,Europe,False,False,Monica Ptacnik,False,,Monica,Ptacnik,AT
http://www.wikidata.org/entity/Q100146057,Gabriela Trmal,female,1952-09-14T00:00:00Z,Austria,Europe,False,False,Gabriela Trmal,False,,Gabriela,Trmal,AT
http://www.wikidata.org/entity/Q100146064,Elisabeth Mayrhofer,female,1953-08-11T00:00:00Z,Austria,Europe,False,False,Elisabeth Mayrhofer,False,,Elisabeth,Mayrhofer,AT
http://www.wikidata.org/entity/Q100146129,Maria Lansink,female,1957-07-01T00:00:00Z,Kingdom of the Netherlands,Europe,False,False,Maria Lansink,False,,Maria,Lansink,NL
http://www.wikidata.org/entity/Q100146494,Edibe Gölgeli,female,1978-06-14T00:00:00Z,Switzerland,Europe,False,False,Edibe Gölgeli,True,non_ascii,Edibe,Gölgeli,CH
http://www.wikidata.org/entity/Q100146623,Ilda Aurora Pinheiro de Moura Machado,female,1918-12-30T00:00:00Z,Portugal,Europe,True,False,Ilda Aurora Pinheiro de Moura Machado,True,middleName,,,PT
http://www.wikidata.org/entity/Q100146626,Maeve Gilchrist,female,1985-01-01T00:00:00Z,United Kingdom,Europe,False,False,Maeve Gilchrist,False,,Maeve,Gilchrist,GB
http://www.wikidata.org/entity/Q100146628,Marjorie Thomson,female,1913-10-13T00:00:00Z,United Kingdom,Europe,False,False,Marjorie Thomson,False,,Marjorie,Thomson,GB
http://www.wikidata.org/entity/Q100146632,Salma Samar Damluji,female,1954-01-01T00:00:00Z,United Kingdom,Europe,True,False,Salma Samar Damluji,True,middleName,,,GB
http://www.wikidata.org/entity/Q100147969,Thea Christodoulidou,female,1970-11-24T00:00:00Z,Cyprus,Europe,False,False,Thea Christodoulidou,False,,Thea,Christodoulidou,CY
http://www.wikidata.org/entity/Q100148019,Wanda Bendjelloul,female,1975-09-10T00:00:00Z,Sweden,Europe,False,False,Wanda Bendjelloul,False,,Wanda,Bendjelloul,SE
http://www.wikidata.org/entity/Q100148202,Nasty Sozonik,female,1994-08-31T00:00:00Z,Russia,Europe,False,False,Nasty Sozonik,False,,Nasty,Sozonik,RU
http://www.wikidata.org/entity/Q100148235,Grazia Honegger Fresco,female,1929-01-06T00:00:00Z,Kingdom of Italy,,True,False,Grazia Honegger Fresco,True,middleName,,,
http://www.wikidata.org/entity/Q100148261,Susana Carro Fernández,female,1971-01-01T00:00:00Z,Spain,Europe,True,False,Susana Carro Fernández,True,middleName|non_ascii,,,ES
http://www.wikidata.org/entity/Q100148353,Jacqueline Goddet,female,1921-08-16T00:00:00Z,France,Europe,False,False,Jacqueline Goddet,False,,Jacqueline,Goddet,FR
http://www.wikidata.org/entity/Q100148958,Loredana Furno,female,1941-01-01T00:00:00Z,Kingdom of Italy,,False,False,Loredana Furno,False,,Loredana,Furno,
http://www.wikidata.org/entity/Q100149335,Nóra Molnár G.,female,1992-09-14T00:00:00Z,Hungary,Europe,True,False,Nóra Molnár G.,True,middleName|punctuation|initials|non_ascii,,,HU
http://www.wikidata.org/entity/Q100149427,Claire Saillard,female,1969-05-30T00:00:00Z,France,Europe,False,False,Claire Saillard,False,,Claire,Saillard,FR
http://www.wikidata.org/entity/Q100149484,Sabina Šurjan,female,2000-04-10T00:00:00Z,Serbia,Europe,False,False,Sabina Šurjan,True,non_ascii,Sabina,Šurjan,RS
http://www.wikidata.org/entity/Q100149496,Valeska Böttcher,female,1967-01-01T00:00:00Z,Germany,Europe,False,False,Valeska Böttcher,True,non_ascii,Valeska,Böttcher,DE
http://www.wikidata.org/entity/Q100149498,Christine Lüders,female,1953-01-01T00:00:00Z,Germany,Europe,False,False,Christine Lüders,True,non_ascii,Christine,Lüders,DE
http://www.wikidata.org/entity/Q100151427,Marina Marazza,female,1957-07-06T00:00:00Z,Italy,Europe,False,False,Marina Marazza,False,,Marina,Marazza,IT
http://www.wikidata.org/entity/Q100151434,Sandra Kooij,female,1958-01-01T00:00:00Z,Kingdom of the Netherlands,Europe,False,False,Sandra Kooij,False,,Sandra,Kooij,NL
http://www.wikidata.org/entity/Q1001515,Petra Olli,female,1994-06-05T00:00:00Z,Finland,Europe,False,False,Petra Olli,False,,Petra,Olli,FI
http://www.wikidata.org/entity/Q100151906,Martina Rosenberg,female,1970-01-01T00:00:00Z,Germany,Europe,False,False,Martina Rosenberg,False,,Martina,Rosenberg,DE
http://www.wikidata.org/entity/Q100151973,Eva Testor,female,1967-01-01T00:00:00Z,Austria,Europe,False,False,Eva Testor,False,,Eva,Testor,AT
http://www.wikidata.org/entity/Q100151979,Ann Boglind,female,1946-01-01T00:00:00Z,Sweden,Europe,False,False,Ann Boglind,False,,Ann,Boglind,SE
http://www.wikidata.org/entity/Q100152046,Aleksandra Sambor,female,1962-09-29T00:00:00Z,Poland,Europe,False,False,Aleksandra Sambor,False,,Aleksandra,Sambor,PL
http://www.wikidata.org/entity/Q100152190,Laurence Baldetti,female,1982-01-01T00:00:00Z,France,Europe,False,False,Laurence Baldetti,False,,Laurence,Baldetti,FR
http://www.wikidata.org/entity/Q100152709,Inge Meier,female,1917-09-27T00:00:00Z,German Reich,,False,False,Inge Meier,False,,Inge,Meier,
http://www.wikidata.org/entity/Q100152797,Ineke Gutterswijk-Luiten,female,1958-01-01T00:00:00Z,Kingdom of the Netherlands,Europe,False,False,Ineke Gutterswijk-Luiten,True,hyphen,Ineke,Gutterswijk-Luiten,NL
http://www.wikidata.org/entity/Q100152800,Noemí Dulsat Ortiz,female,1973-11-23T00:00:00Z,Spain,Europe,True,False,Noemí Dulsat Ortiz,True,middleName|non_ascii,,,ES
http://www.wikidata.org/entity/Q100152956,Irén Bartos,female,1917-12-15T00:00:00Z,Hungary,Europe,False,False,Irén Bartos,True,non_ascii,Irén,Bartos,HU
http://www.wikidata.org/entity/Q100153071,Ciara Charteris,female,1995-08-03T00:00:00Z,United Kingdom,Europe,False,False,Ciara Charteris,False,,Ciara,Charteris,GB
http://www.wikidata.org/entity/Q100153298,Lise Busk-Jensen,female,1944-11-01T00:00:00Z,Kingdom of Denmark,Europe,False,False,Lise Busk-Jensen,True,hyphen,Lise,Busk-Jensen,DK
http://www.wikidata.org/entity/Q100154208,Marga Philip,female,1900-03-18T00:00:00Z,German Reich,,False,False,Marga Philip,False,,Marga,Philip,
http://www.wikidata.org/entity/Q100154444,Denise Zimmermann,female,1975-11-25T00:00:00Z,Switzerland,Europe,False,False,Denise Zimmermann,False,,Denise,Zimmermann,CH
http://www.wikidata.org/entity/Q100154820,Gabriella Uhl,female,1970-01-01T00:00:00Z,Hungary,Europe,False,False,Gabriella Uhl,False,,Gabriella,Uhl,HU
http://www.wikidata.org/entity/Q100154868,Marie-Françoise Allain,female,1945-01-01T00:00:00Z,France,Europe,False,False,Marie-Françoise Allain,True,hyphen|non_ascii,Marie-Françoise,Allain,FR
http://www.wikidata.org/entity/Q100154995,Linda Kebbab,female,1981-01-01T00:00:00Z,France,Europe,False,False,Linda Kebbab,False,,Linda,Kebbab,FR
http://www.wikidata.org/entity/Q100156267,Aurora Giovinazzo,female,2002-04-18T00:00:00Z,Italy,Europe,False,False,Aurora Giovinazzo,False,,Aurora,Giovinazzo,IT
http://www.wikidata.org/entity/Q100157102,Agnes Östergren,female,1985-06-03T00:00:00Z,Sweden,Europe,False,False,Agnes Östergren,True,non_ascii,Agnes,Östergren,SE
http://www.wikidata.org/entity/Q100158636,Amanda Pritchard,female,1976-01-01T00:00:00Z,United Kingdom,Europe,False,False,Amanda Pritchard,False,,Amanda,Pritchard,GB
http://www.wikidata.org/entity/Q100158789,Marc Bariteau,female,1930-08-10T00:00:00Z,France,Europe,False,False,Marc Bariteau,False,,Marc,Bariteau,FR
http://www.wikidata.org/entity/Q100159290,Lorna Shaughnessy,female,1961-01-31T00:00:00Z,United Kingdom,Europe,False,False,Lorna Shaughnessy,False,,Lorna,Shaughnessy,GB
http://www.wikidata.org/entity/Q100159675,Nadine Fiévet,female,1947-01-01T00:00:00Z,Belgium,Europe,False,False,Nadine Fiévet,True,non_ascii,Nadine,Fiévet,BE
http://www.wikidata.org/entity/Q100164617,Szilvia Vetter,female,1983-08-06T00:00:00Z,Hungary,Europe,False,False,Szilvia Vetter,False,,Szilvia,Vetter,HU
http://www.wikidata.org/entity/Q100165428,Amaia Serrano Mariezkurrena,female,1984-01-01T00:00:00Z,Spain,Europe,True,False,Amaia Serrano Mariezkurrena,True,middleName,,,ES
http://www.wikidata.org/entity/Q100165441,Christine Wirz-von Planta,female,1944-03-26T00:00:00Z,Switzerland,Europe,True,False,Christine Wirz-von Planta,True,middleName|hyphen,,,CH
http://www.wikidata.org/entity/Q100165442,Paneeraq Siegstad Munk,female,1977-01-30T00:00:00Z,Kingdom of Denmark,Europe,True,False,Paneeraq Siegstad Munk,True,middleName,,,DK
http://www.wikidata.org/entity/Q100165489,Christine Ehm,female,1959-01-01T00:00:00Z,France,Europe,False,False,Christine Ehm,False,,Christine,Ehm,FR
http://www.wikidata.org/entity/Q100165777,Elisabetta Armiato,female,1963-01-01T00:00:00Z,Italy,Europe,False,False,Elisabetta Armiato,False,,Elisabetta,Armiato,IT
http://www.wikidata.org/entity/Q100165783,Suzanne Kabok,female,1962-03-07T00:00:00Z,France,Europe,False,False,Suzanne Kabok,False,,Suzanne,Kabok,FR
http://www.wikidata.org/entity/Q100165799,Marisa Figurato,female,1952-01-27T00:00:00Z,Italy,Europe,False,False,Marisa Figurato,False,,Marisa,Figurato,IT
http://www.wikidata.org/entity/Q100166183,Caroline Roger-Lacan,female,1937-01-08T00:00:00Z,France,Europe,False,False,Caroline Roger-Lacan,True,hyphen,Caroline,Roger-Lacan,FR
http://www.wikidata.org/entity/Q100166261,Božena Orožen,female,1929-10-31T00:00:00Z,Kingdom of Yugoslavia,,False,False,Božena Orožen,True,non_ascii,Božena,Orožen,
http://www.wikidata.org/entity/Q100166410,Anne Schmidt-Riou,female,1963-05-21T00:00:00Z,France,Europe,False,False,Anne Schmidt-Riou,True,hyphen,Anne,Schmidt-Riou,FR
http://www.wikidata.org/entity/Q100166577,Svetla Torbova,female,1939-01-01T00:00:00Z,Bulgaria,Europe,False,False,Svetla Torbova,False,,Svetla,Torbova,BG
http://www.wikidata.org/entity/Q100170383,Josephine Stephenson,female,1990-01-01T00:00:00Z,France,Europe,False,False,Josephine Stephenson,False,,Josephine,Stephenson,FR
http://www.wikidata.org/entity/Q100175,Lilli Schweiger,female,1998-07-17T00:00:00Z,Germany,Europe,False,False,Lilli Schweiger,False,,Lilli,Schweiger,DE
http://www.wikidata.org/entity/Q100198401,Amanda Figueras,female,1978-01-01T00:00:00Z,Spain,Europe,False,False,Amanda Figueras,False,,Amanda,Figueras,ES
http://www.wikidata.org/entity/Q1002127,Florina Ilis,female,1968-08-26T00:00:00Z,Romania,Europe,False,False,Florina Ilis,False,,Florina,Ilis,RO
http://www.wikidata.org/entity/Q100215403,Cristina Treves,female,1942-10-02T00:00:00Z,Italy,Europe,False,False,Cristina Treves,False,,Cristina,Treves,IT
http://www.wikidata.org/entity/Q100217,Kareen Zebroff,female,1941-01-01T00:00:00Z,Germany,Europe,False,False,Kareen Zebroff,False,,Kareen,Zebroff,DE
http://www.wikidata.org/entity/Q100218,Martina Bunge,female,1951-05-18T00:00:00Z,Germany,Europe,False,False,Martina Bunge,False,,Martina,Bunge,DE
http://www.wikidata.org/entity/Q100220,Susan Cummings,female,1930-07-10T00:00:00Z,Weimar Republic,,False,False,Susan Cummings,False,,Susan,Cummings,
http://www.wikidata.org/entity/Q1002213,Mária Flórián,female,1940-04-23T00:00:00Z,Hungary,Europe,False,False,Mária Flórián,True,non_ascii,Mária,Flórián,HU
http://www.wikidata.org/entity/Q100225,Angie Westhoff,female,1966-01-01T00:00:00Z,Germany,Europe,False,False,Angie Westhoff,False,,Angie,Westhoff,DE
http://www.wikidata.org/entity/Q1002263,Annamária Fodor,female,1980-09-17T00:00:00Z,Hungary,Europe,False,False,Annamária Fodor,True,non_ascii,Annamária,Fodor,HU
http://www.wikidata.org/entity/Q100226899,Francesca Barberini,female,1972-02-04T00:00:00Z,Italy,Europe,False,False,Francesca Barberini,False,,Francesca,Barberini,IT
http://www.wikidata.org/entity/Q1002276,Emese Fodor,female,1972-05-13T00:00:00Z,Hungary,Europe,False,False,Emese Fodor,False,,Emese,Fodor,HU
http://www.wikidata.org/entity/Q1002278,Erzsébet Fodor,female,1971-02-26T00:00:00Z,Hungary,Europe,False,False,Erzsébet Fodor,True,non_ascii,Erzsébet,Fodor,HU
http://www.wikidata.org/entity/Q100228149,Grażyna Ignaczak-Bandych,female,1963-05-01T00:00:00Z,Poland,Europe,False,False,Grażyna Ignaczak-Bandych,True,hyphen|non_ascii,Grażyna,Ignaczak-Bandych,PL
http://www.wikidata.org/entity/Q1002305,Irén Fodor,female,1931-01-10T00:00:00Z,Romania,Europe,False,False,Irén Fodor,True,non_ascii,Irén,Fodor,RO
http://www.wikidata.org/entity/Q100231119,Iphigenia Papadogianni,female,1937-01-03T00:00:00Z,Greece,Europe,False,False,Iphigenia Papadogianni,False,,Iphigenia,Papadogianni,GR
http://www.wikidata.org/entity/Q100232,Tamara Bach,female,1976-01-18T00:00:00Z,Germany,Europe,False,False,Tamara Bach,False,,Tamara,Bach,DE
http://www.wikidata.org/entity/Q100233022,Irena Brabcová,female,1958-07-09T00:00:00Z,Czech Republic,Europe,False,False,Irena Brabcová,True,non_ascii,Irena,Brabcová,CZ
http://www.wikidata.org/entity/Q1002335,Katalin Fodor,female,1966-04-26T00:00:00Z,Hungary,Europe,False,False,Katalin Fodor,False,,Katalin,Fodor,HU
http://www.wikidata.org/entity/Q100233618,Pauliina Kainulainen,female,1968-01-01T00:00:00Z,Finland,Europe,False,False,Pauliina Kainulainen,False,,Pauliina,Kainulainen,FI
http://www.wikidata.org/entity/Q100233661,Anna Ahlund,female,1987-01-01T00:00:00Z,Sweden,Europe,False,False,Anna Ahlund,False,,Anna,Ahlund,SE
http://www.wikidata.org/entity/Q1002337,Katalin Fodor,female,1931-02-15T00:00:00Z,Romania,Europe,False,False,Katalin Fodor,False,,Katalin,Fodor,RO
http://www.wikidata.org/entity/Q100234,Marion Schick,female,1958-09-05T00:00:00Z,Germany,Europe,False,False,Marion Schick,False,,Marion,Schick,DE
http://www.wikidata.org/entity/Q100234045,Leonor Fuentes Domingo,female,1973-07-27T00:00:00Z,Spain,Europe,True,False,Leonor Fuentes Domingo,True,middleName,,,ES
http://www.wikidata.org/entity/Q100234778,Isabella Gherardi,female,1962-01-01T00:00:00Z,Italy,Europe,False,False,Isabella Gherardi,False,,Isabella,Gherardi,IT
http://www.wikidata.org/entity/Q100234928,Mar Linares,female,2003-01-01T00:00:00Z,Spain,Europe,False,False,Mar Linares,False,,Mar,Linares,ES
http://www.wikidata.org/entity/Q100235,Kathrin Kadelbach,female,1983-08-01T00:00:00Z,Germany,Europe,False,False,Kathrin Kadelbach,False,,Kathrin,Kadelbach,DE
http://www.wikidata.org/entity/Q100235147,Erzsébet Barna,female,1909-12-01T00:00:00Z,Hungary,Europe,False,False,Erzsébet Barna,True,non_ascii,Erzsébet,Barna,HU
http://www.wikidata.org/entity/Q100235175,Efterpi Koutzamani,female,1949-01-01T00:00:00Z,Greece,Europe,False,False,Efterpi Koutzamani,False,,Efterpi,Koutzamani,GR
http://www.wikidata.org/entity/Q100235316,Alicja Mounk,female,1947-08-02T00:00:00Z,Poland,Europe,False,False,Alicja Mounk,False,,Alicja,Mounk,PL
http://www.wikidata.org/entity/Q100235399,Caitlin McElroy,female,1983-09-28T00:00:00Z,United Kingdom,Europe,False,False,Caitlin McElroy,False,,Caitlin,McElroy,GB
http://www.wikidata.org/entity/Q100235414,Anaïs Rizzo,female,1997-05-11T00:00:00Z,Italy,Europe,False,False,Anaïs Rizzo,True,non_ascii,Anaïs,Rizzo,IT
http://www.wikidata.org/entity/Q100235435,Aminatou Echard,female,1973-01-01T00:00:00Z,France,Europe,False,False,Aminatou Echard,False,,Aminatou,Echard,FR
http://www.wikidata.org/entity/Q100235588,Rakel Christina Granaas,female,1949-01-01T00:00:00Z,Norway,Europe,True,False,Rakel Christina Granaas,True,middleName,,,NO
http://www.wikidata.org/entity/Q1002357,Eva Jancak,female,1953-11-09T00:00:00Z,Austria,Europe,False,False,Eva Jancak,False,,Eva,Jancak,AT
http://www.wikidata.org/entity/Q1002366,Zsóka Fodor,female,1942-05-28T00:00:00Z,Hungary,Europe,False,False,Zsóka Fodor,True,non_ascii,Zsóka,Fodor,HU
http://www.wikidata.org/entity/Q100237,Susanne Stichler,female,1969-08-17T00:00:00Z,Germany,Europe,False,False,Susanne Stichler,False,,Susanne,Stichler,DE
http://www.wikidata.org/entity/Q100237893,Lavinia Petti,female,1988-01-01T00:00:00Z,Italy,Europe,False,False,Lavinia Petti,False,,Lavinia,Petti,IT
http://www.wikidata.org/entity/Q100239,Ruth Abramovitsch Sorel,female,1907-06-18T00:00:00Z,Germany,Europe,True,False,Ruth Abramovitsch Sorel,True,middleName,,,DE
http://www.wikidata.org/entity/Q100240,Meral Perin,female,1965-01-01T00:00:00Z,Germany,Europe,False,False,Meral Perin,False,,Meral,Perin,DE
http://www.wikidata.org/entity/Q100243998,Alice Rinell Hermansson,female,1931-02-20T00:00:00Z,Sweden,Europe,True,False,Alice Rinell Hermansson,True,middleName,,,SE
http://www.wikidata.org/entity/Q1002462,Katalin Fogl,female,1983-11-07T00:00:00Z,Hungary,Europe,False,False,Katalin Fogl,False,,Katalin,Fogl,HU
http://www.wikidata.org/entity/Q100246814,Susanne Holzgraefe,female,1971-01-31T00:00:00Z,Germany,Europe,False,False,Susanne Holzgraefe,False,,Susanne,Holzgraefe,DE
http://www.wikidata.org/entity/Q100248945,Lisa Augenthaler,female,1990-03-31T00:00:00Z,Germany,Europe,False,False,Lisa Augenthaler,False,,Lisa,Augenthaler,DE
http://www.wikidata.org/entity/Q100250212,Silvia Garrido Galera,female,1960-12-06T00:00:00Z,Spain,Europe,True,False,Silvia Garrido Galera,True,middleName,,,ES
http://www.wikidata.org/entity/Q100251324,Danièle Aron-Rosa,female,1934-10-15T00:00:00Z,France,Europe,False,False,Danièle Aron-Rosa,True,hyphen|non_ascii,Danièle,Aron-Rosa,FR
http://www.wikidata.org/entity/Q100251379,Barbora Mikuskova,female,2001-01-19T00:00:00Z,Slovakia,Europe,False,False,Barbora Mikuskova,False,,Barbora,Mikuskova,SK
http://www.wikidata.org/entity/Q100251384,Diana Petkova,female,2000-06-10T00:00:00Z,Bulgaria,Europe,False,False,Diana Petkova,False,,Diana,Petkova,BG
http://www.wikidata.org/entity/Q100251614,Silviya Kabaivanova,female,1975-04-18T00:00:00Z,Bulgaria,Europe,False,False,Silviya Kabaivanova,False,,Silviya,Kabaivanova,BG
http://www.wikidata.org/entity/Q100251627,P.R2B,female,1990-11-26T00:00:00Z,France,Europe,True,True,P.R2B,True,middleName|noLastName|punctuation|digit|initials,,,FR
http://www.wikidata.org/entity/Q100253378,Dorota Grejner-Brzezińska,female,1963-01-01T00:00:00Z,Poland,Europe,False,False,Dorota Grejner-Brzezińska,True,hyphen|non_ascii,Dorota,Grejner-Brzezińska,PL
http://www.wikidata.org/entity/Q100253457,Zoë Zimmer,female,1983-11-02T00:00:00Z,United Kingdom,Europe,False,False,Zoë Zimmer,True,non_ascii,Zoë,Zimmer,GB
http://www.wikidata.org/entity/Q100255559,Cécile Kruyfhooft,female,1950-01-01T00:00:00Z,Belgium,Europe,False,False,Cécile Kruyfhooft,True,non_ascii,Cécile,Kruyfhooft,BE
http://www.wikidata.org/entity/Q100256276,Anna Hansson,female,1981-06-18T00:00:00Z,Sweden,Europe,False,False,Anna Hansson,False,,Anna,Hansson,SE
http://www.wikidata.org/entity/Q100256291,Ann-Krisine Moback,female,1947-04-20T00:00:00Z,Sweden,Europe,False,False,Ann-Krisine Moback,True,hyphen,Ann-Krisine,Moback,SE
http://www.wikidata.org/entity/Q100256324,Maylis Adhémar,female,1985-01-01T00:00:00Z,France,Europe,False,False,Maylis Adhémar,True,non_ascii,Maylis,Adhémar,FR
http://www.wikidata.org/entity/Q100256345,Miss Tagless,female,1992-04-27T00:00:00Z,Spain,Europe,False,False,Miss Tagless,False,,Miss,Tagless,ES
http://www.wikidata.org/entity/Q100256880,Francesca Falzon Young,female,2001-02-03T00:00:00Z,Malta,Europe,True,False,Francesca Falzon Young,True,middleName,,,MT
http://www.wikidata.org/entity/Q100256891,Tonia Papapetrou,female,2000-12-08T00:00:00Z,Cyprus,Europe,False,False,Tonia Papapetrou,False,,Tonia,Papapetrou,CY
http://www.wikidata.org/entity/Q100257320,Atxe,female,1983-01-01T00:00:00Z,Spain,Europe,True,True,Atxe,True,middleName|noLastName,,,ES
http://www.wikidata.org/entity/Q100257954,Karen Schwichtenberg,female,1974-01-01T00:00:00Z,Germany,Europe,False,False,Karen Schwichtenberg,False,,Karen,Schwichtenberg,DE
http://www.wikidata.org/entity/Q100259131,Eleonora Alvisi,female,2003-03-13T00:00:00Z,Italy,Europe,False,False,Eleonora Alvisi,False,,Eleonora,Alvisi,IT
http://www.wikidata.org/entity/Q100261272,Bente von der Lippe,female,1947-06-26T00:00:00Z,Norway,Europe,True,False,Bente von der Lippe,True,middleName,,,NO
http://www.wikidata.org/entity/Q100262771,Sabína Kupčová,female,2003-02-28T00:00:00Z,Slovakia,Europe,False,False,Sabína Kupčová,True,non_ascii,Sabína,Kupčová,SK
http://www.wikidata.org/entity/Q100263,Petra Gerster,female,1955-01-25T00:00:00Z,Germany,Europe,False,False,Petra Gerster,False,,Petra,Gerster,DE
http://www.wikidata.org/entity/Q100265415,Eva Netland,female,1989-01-01T00:00:00Z,Norway,Europe,False,False,Eva Netland,False,,Eva,Netland,NO
http://www.wikidata.org/entity/Q100266,Ingeborg von Kusserow,female,1917-01-28T00:00:00Z,Germany,Europe,True,False,Ingeborg von Kusserow,True,middleName,,,DE
http://www.wikidata.org/entity/Q100266507,Claire Duvivier,female,1981-01-01T00:00:00Z,France,Europe,False,False,Claire Duvivier,False,,Claire,Duvivier,FR
http://www.wikidata.org/entity/Q100267796,Christine Siméone,female,1901-01-01T00:00:00Z,France,Europe,False,False,Christine Siméone,True,non_ascii,Christine,Siméone,FR
