,Unnamed: 0,person,person_label,genders,dobs,countries,continents,hasMiddleName,hasProblematicName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason
556,557.0,http://www.wikidata.org/entity/Q100267432,Aarushi Nishank,female,1986-01-01T00:00:00Z,India,Asia,False,False,False,Aarushi Nishank,False,
557,558.0,http://www.wikidata.org/entity/Q100272313,Emi Moronuki,female,1992-10-22T00:00:00Z,Japan,Asia,False,False,False,Emi Moronuki,False,
558,559.0,http://www.wikidata.org/entity/Q100272600,Naima Akter,female,1999-02-07T00:00:00Z,Bangladesh,Asia,False,False,False,Naima Akter,False,
559,560.0,http://www.wikidata.org/entity/Q100274283,Po Po Heather,female,1998-01-08T00:00:00Z,Myanmar,Asia,True,False,False,Po Po Heather,False,
560,561.0,http://www.wikidata.org/entity/Q100276701,Mimlu Sen,female,1949-01-01T00:00:00Z,India,Asia,False,False,False,Mimlu Sen,False,
561,562.0,http://www.wikidata.org/entity/Q100286218,Haiying Shen,female,1978-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Haiying Shen,False,
562,563.0,http://www.wikidata.org/entity/Q100292168,Maryam Saqer Al Qasimi,female,1990-01-01T00:00:00Z,United Arab Emirates,Asia,True,False,False,Maryam Saqer Al Qasimi,False,
563,564.0,http://www.wikidata.org/entity/Q100294301,Hemlata Talesra,female,1944-07-01T00:00:00Z,British Raj,Asia,False,False,False,Hemlata Talesra,False,
564,565.0,http://www.wikidata.org/entity/Q100301952,Feng Junyang,female,1998-12-29T00:00:00Z,Indonesia,Asia,False,False,False,Feng Junyang,False,
565,566.0,http://www.wikidata.org/entity/Q100302982,Alexandra Fjodorowna Salnikowa,female,1900-04-28T00:00:00Z,Soviet Union,Asia,True,False,False,Alexandra Fjodorowna Salnikowa,False,
566,567.0,http://www.wikidata.org/entity/Q100304600,Sahar Zohouri,female,1986-01-01T00:00:00Z,Iran,Asia,False,False,False,Sahar Zohouri,False,
567,568.0,http://www.wikidata.org/entity/Q100307666,Subur Parthasarathy,female,1911-01-01T00:00:00Z,India,Asia,False,False,False,Subur Parthasarathy,False,
568,569.0,http://www.wikidata.org/entity/Q100308127,Rekha Boyalapalli,female,1983-11-12T00:00:00Z,India,Asia,False,False,False,Rekha Boyalapalli,False,
569,570.0,http://www.wikidata.org/entity/Q100308760,Hee Sook Lee,female,1959-06-24T00:00:00Z,Korea,Asia,True,False,False,Hee Sook Lee,False,
570,571.0,http://www.wikidata.org/entity/Q1003099,Xu Jiao,female,1997-08-05T00:00:00Z,People's Republic of China,Asia,False,False,False,Xu Jiao,False,
571,572.0,http://www.wikidata.org/entity/Q100319448,Galina Arapova,female,1972-06-16T00:00:00Z,Soviet Union,Asia,False,False,False,Galina Arapova,False,
572,573.0,http://www.wikidata.org/entity/Q100319922,Abhinaya,female,1971-01-01T00:00:00Z,India,Asia,False,True,True,Abhinaya,False,
573,574.0,http://www.wikidata.org/entity/Q100319932,Aya Sato,female,1994-07-02T00:00:00Z,Japan,Asia,False,False,False,Aya Sato,False,
574,575.0,http://www.wikidata.org/entity/Q100319946,Louise Elisabeth Coldenhoff,female,1935-03-22T00:00:00Z,Indonesia,Asia,True,False,False,Louise Elisabeth Coldenhoff,False,
575,576.0,http://www.wikidata.org/entity/Q100319976,Yang Yi,female,1952-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Yang Yi,False,
576,577.0,http://www.wikidata.org/entity/Q100320043,Jannie Lasimbang,female,1962-11-29T00:00:00Z,Malaysia,Asia,False,False,False,Jannie Lasimbang,False,
577,578.0,http://www.wikidata.org/entity/Q100320767,Xiao-Ying Bai,female,2007-10-03T00:00:00Z,Taiwan,Asia,False,False,False,Xiao-Ying Bai,True,hyphen
578,579.0,http://www.wikidata.org/entity/Q100321834,Yehudit Malik Shiran,female,1958-05-18T00:00:00Z,Israel,Asia,True,False,False,Yehudit Malik Shiran,False,
579,580.0,http://www.wikidata.org/entity/Q100323013,Kay Kay Moe,female,1991-09-09T00:00:00Z,Myanmar,Asia,True,False,False,Kay Kay Moe,False,
580,581.0,http://www.wikidata.org/entity/Q100323701,Nili Dotan,female,1955-03-28T00:00:00Z,Israel,Asia,False,False,False,Nili Dotan,False,
581,582.0,http://www.wikidata.org/entity/Q100323856,Nicholle Toh,female,2001-08-18T00:00:00Z,Singapore,Asia,False,False,False,Nicholle Toh,False,
582,583.0,http://www.wikidata.org/entity/Q100323864,Ai Soma,female,1997-09-15T00:00:00Z,Japan,Asia,False,False,False,Ai Soma,False,
583,584.0,http://www.wikidata.org/entity/Q100323869,Yukina Hirayama,female,1995-12-19T00:00:00Z,Japan,Asia,False,False,False,Yukina Hirayama,False,
584,585.0,http://www.wikidata.org/entity/Q100324016,Zhang Xiantu,female,1926-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Zhang Xiantu,False,
585,586.0,http://www.wikidata.org/entity/Q100324192,Nao Kobayashi,female,1993-10-27T00:00:00Z,Japan,Asia,False,False,False,Nao Kobayashi,False,
586,587.0,http://www.wikidata.org/entity/Q100324400,Roza Erdemli,female,2001-01-15T00:00:00Z,Turkey,Asia,False,False,False,Roza Erdemli,False,
587,588.0,http://www.wikidata.org/entity/Q1003254,Buket Bengisu,female,1978-07-19T00:00:00Z,Turkey,Asia,False,False,False,Buket Bengisu,False,
588,589.0,http://www.wikidata.org/entity/Q100329203,Vera Sukhova,female,1963-07-09T00:00:00Z,Soviet Union,Asia,False,False,False,Vera Sukhova,False,
589,590.0,http://www.wikidata.org/entity/Q100331971,Se-hwa Oh,female,1943-01-01T00:00:00Z,South Korea,Asia,False,False,False,Se-hwa Oh,True,hyphen
590,591.0,http://www.wikidata.org/entity/Q100332386,Shlomit Yanisky-Ravid,female,1963-11-11T00:00:00Z,Israel,Asia,False,False,False,Shlomit Yanisky-Ravid,True,hyphen
591,592.0,http://www.wikidata.org/entity/Q100340800,Huda Hamed,female,1981-01-01T00:00:00Z,Oman,Asia,False,False,False,Huda Hamed,False,
592,593.0,http://www.wikidata.org/entity/Q100348084,Si Jia,female,1978-06-08T00:00:00Z,People's Republic of China,Asia,False,False,False,Si Jia,False,
593,594.0,http://www.wikidata.org/entity/Q100369513,Orly Amit,female,1990-01-01T00:00:00Z,Israel,Asia,False,False,False,Orly Amit,False,
594,595.0,http://www.wikidata.org/entity/Q100377521,İdil Keysan,female,1993-01-01T00:00:00Z,Turkey,Asia,False,False,False,İdil Keysan,True,non_ascii
595,596.0,http://www.wikidata.org/entity/Q100382817,Paula Bataona Renyaan,female,1942-09-16T00:00:00Z,Indonesia,Asia,True,False,False,Paula Bataona Renyaan,False,
596,597.0,http://www.wikidata.org/entity/Q100385520,Pushpa Bhave,female,1939-03-23T00:00:00Z,India,Asia,False,False,False,Pushpa Bhave,False,
597,598.0,http://www.wikidata.org/entity/Q100397038,Leia,female,2001-05-14T00:00:00Z,Japan,Asia,False,True,True,Leia,False,
598,599.0,http://www.wikidata.org/entity/Q100400535,Yasemin Besen–Cassino,female,1978-12-27T00:00:00Z,Turkey,Asia,False,False,False,Yasemin Besen–Cassino,True,non_ascii
599,600.0,http://www.wikidata.org/entity/Q100400601,Hatice Barré,female,1980-08-03T00:00:00Z,Turkey,Asia,False,False,False,Hatice Barré,True,non_ascii
600,601.0,http://www.wikidata.org/entity/Q100401047,Swapna Sanjiv Joshi,female,1959-01-01T00:00:00Z,India,Asia,True,False,False,Swapna Sanjiv Joshi,False,
601,602.0,http://www.wikidata.org/entity/Q100421215,Lesley Sachs,female,1958-08-25T00:00:00Z,Israel,Asia,False,False,False,Lesley Sachs,False,
602,603.0,http://www.wikidata.org/entity/Q100421709,Limor Rose,female,1968-09-03T00:00:00Z,Israel,Asia,False,False,False,Limor Rose,False,
603,604.0,http://www.wikidata.org/entity/Q1004266,Etsuko Fukano,female,1972-02-09T00:00:00Z,Japan,Asia,False,False,False,Etsuko Fukano,False,
604,605.0,http://www.wikidata.org/entity/Q100428190,Wolftyla,female,1996-06-01T00:00:00Z,South Korea,Asia,False,True,True,Wolftyla,False,
605,606.0,http://www.wikidata.org/entity/Q100431954,Perin Chandra,female,1918-10-02T00:00:00Z,India,Asia,False,False,False,Perin Chandra,False,
606,607.0,http://www.wikidata.org/entity/Q1004398,Asumi Nakada,female,1988-04-05T00:00:00Z,Japan,Asia,False,False,False,Asumi Nakada,False,
607,608.0,http://www.wikidata.org/entity/Q100448914,Jennifer Lasimbang,female,1974-01-01T00:00:00Z,Malaysia,Asia,False,False,False,Jennifer Lasimbang,False,
608,609.0,http://www.wikidata.org/entity/Q100450281,Li-Cheng Hung,female,1985-03-31T00:00:00Z,Taiwan,Asia,False,False,False,Li-Cheng Hung,True,hyphen
609,610.0,http://www.wikidata.org/entity/Q100451978,Alyssa Dezek,female,2008-04-24T00:00:00Z,Malaysia,Asia,False,False,False,Alyssa Dezek,False,
610,611.0,http://www.wikidata.org/entity/Q100453071,Jialing Zhang,female,1984-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Jialing Zhang,False,
611,612.0,http://www.wikidata.org/entity/Q100453258,Martha Nakamura,female,1990-01-01T00:00:00Z,Japan,Asia,False,False,False,Martha Nakamura,False,
612,613.0,http://www.wikidata.org/entity/Q100453268,Mio Takemura,female,1989-01-19T00:00:00Z,Japan,Asia,False,False,False,Mio Takemura,False,
613,614.0,http://www.wikidata.org/entity/Q100453269,Kokoro Maeda,female,2002-06-23T00:00:00Z,Japan,Asia,False,False,False,Kokoro Maeda,False,
614,615.0,http://www.wikidata.org/entity/Q100453331,Fumiho Kero,female,1945-10-01T00:00:00Z,Japan,Asia,False,False,False,Fumiho Kero,False,
615,616.0,http://www.wikidata.org/entity/Q100453363,Riina Murakami,female,1994-11-26T00:00:00Z,Japan,Asia,False,False,False,Riina Murakami,False,
616,617.0,http://www.wikidata.org/entity/Q100453524,Rena Kodama,female,1999-12-12T00:00:00Z,Japan,Asia,False,False,False,Rena Kodama,False,
617,618.0,http://www.wikidata.org/entity/Q100453564,Kawaguchi Aoi,female,1998-11-26T00:00:00Z,Japan,Asia,False,False,False,Kawaguchi Aoi,False,
618,619.0,http://www.wikidata.org/entity/Q100453587,Seina Saito,female,1992-05-30T00:00:00Z,Japan,Asia,False,False,False,Seina Saito,False,
619,620.0,http://www.wikidata.org/entity/Q100453611,Shikako,female,1988-10-03T00:00:00Z,Japan,Asia,False,True,True,Shikako,False,
620,621.0,http://www.wikidata.org/entity/Q100453620,Yumeno Noda,female,1997-10-25T00:00:00Z,Japan,Asia,False,False,False,Yumeno Noda,False,
621,622.0,http://www.wikidata.org/entity/Q100453668,Yuna Nishimura,female,2000-08-04T00:00:00Z,Japan,Asia,False,False,False,Yuna Nishimura,False,
622,623.0,http://www.wikidata.org/entity/Q100453718,Koharu Asai,female,1998-12-17T00:00:00Z,Japan,Asia,False,False,False,Koharu Asai,False,
623,624.0,http://www.wikidata.org/entity/Q100453744,Mei Hoshizuki,female,2002-04-23T00:00:00Z,Japan,Asia,False,False,False,Mei Hoshizuki,False,
624,625.0,http://www.wikidata.org/entity/Q100453755,Yuinishio,female,1997-07-03T00:00:00Z,Japan,Asia,False,True,True,Yuinishio,False,
625,626.0,http://www.wikidata.org/entity/Q100453791,Rinka Matsuda,female,2001-12-05T00:00:00Z,Japan,Asia,False,False,False,Rinka Matsuda,False,
626,627.0,http://www.wikidata.org/entity/Q100453815,Yūko Ogasawara,female,1935-01-01T00:00:00Z,Japan,Asia,False,False,False,Yūko Ogasawara,True,non_ascii
627,628.0,http://www.wikidata.org/entity/Q100453833,Nanami,female,2006-08-03T00:00:00Z,Japan,Asia,False,True,True,Nanami,False,
628,629.0,http://www.wikidata.org/entity/Q100453886,Momo Momose,female,1993-07-15T00:00:00Z,Japan,Asia,False,False,False,Momo Momose,False,
629,630.0,http://www.wikidata.org/entity/Q100454063,Rena Mizusugi,female,2000-04-06T00:00:00Z,Japan,Asia,False,False,False,Rena Mizusugi,False,
630,631.0,http://www.wikidata.org/entity/Q100454081,Aya Akiyoshi,female,1995-05-25T00:00:00Z,Japan,Asia,False,False,False,Aya Akiyoshi,False,
631,632.0,http://www.wikidata.org/entity/Q100454102,Asami Adachi,female,1983-01-01T00:00:00Z,Japan,Asia,False,False,False,Asami Adachi,False,
632,633.0,http://www.wikidata.org/entity/Q100454287,Rin Usami,female,1999-05-16T00:00:00Z,Japan,Asia,False,False,False,Rin Usami,False,
633,634.0,http://www.wikidata.org/entity/Q100454353,Hina Kikuchi,female,2004-10-19T00:00:00Z,Japan,Asia,False,False,False,Hina Kikuchi,False,
634,635.0,http://www.wikidata.org/entity/Q100454425,Lun Uchida,female,1982-01-01T00:00:00Z,Japan,Asia,False,False,False,Lun Uchida,False,
635,636.0,http://www.wikidata.org/entity/Q100454472,Hiroko Okada,female,1925-01-03T00:00:00Z,Japan,Asia,False,False,False,Hiroko Okada,False,
636,637.0,http://www.wikidata.org/entity/Q100454474,Hagiko Umezu,female,1904-04-22T00:00:00Z,Japan,Asia,False,False,False,Hagiko Umezu,False,
637,638.0,http://www.wikidata.org/entity/Q100454478,Chiyoko Mimura,female,1903-11-12T00:00:00Z,Japan,Asia,False,False,False,Chiyoko Mimura,False,
638,639.0,http://www.wikidata.org/entity/Q100454481,Toshio Takai,female,1902-10-26T00:00:00Z,Japan,Asia,False,False,False,Toshio Takai,False,
639,640.0,http://www.wikidata.org/entity/Q100454485,Mina Yamanouchi,female,1900-01-01T00:00:00Z,Japan,Asia,False,False,False,Mina Yamanouchi,False,
640,641.0,http://www.wikidata.org/entity/Q100454609,Anna Kawabata,female,1980-01-01T00:00:00Z,Japan,Asia,False,False,False,Anna Kawabata,False,
641,642.0,http://www.wikidata.org/entity/Q100454702,Shizuku Tsukino,female,1997-03-15T00:00:00Z,Japan,Asia,False,False,False,Shizuku Tsukino,False,
642,643.0,http://www.wikidata.org/entity/Q100454722,Hinata Terayama,female,2001-01-19T00:00:00Z,Japan,Asia,False,False,False,Hinata Terayama,False,
643,644.0,http://www.wikidata.org/entity/Q100454746,Misuzu Yamada,female,1998-06-10T00:00:00Z,Japan,Asia,False,False,False,Misuzu Yamada,False,
644,645.0,http://www.wikidata.org/entity/Q100454750,Kōji Miura,female,1995-03-28T00:00:00Z,Japan,Asia,False,False,False,Kōji Miura,True,non_ascii
645,646.0,http://www.wikidata.org/entity/Q100454756,Masako Hatanaka,female,1963-01-01T00:00:00Z,Japan,Asia,False,False,False,Masako Hatanaka,False,
646,647.0,http://www.wikidata.org/entity/Q100454865,Mei Kodama,female,1999-06-08T00:00:00Z,Japan,Asia,False,False,False,Mei Kodama,False,
647,648.0,http://www.wikidata.org/entity/Q100454867,Midori Minamida,female,1948-01-01T00:00:00Z,Japan,Asia,False,False,False,Midori Minamida,False,
648,649.0,http://www.wikidata.org/entity/Q100454882,Yurika Nakamoto,female,1995-02-04T00:00:00Z,Japan,Asia,False,False,False,Yurika Nakamoto,False,
649,650.0,http://www.wikidata.org/entity/Q100455003,Haruka Ōta,female,2003-10-21T00:00:00Z,Japan,Asia,False,False,False,Haruka Ōta,True,non_ascii
650,651.0,http://www.wikidata.org/entity/Q100455309,Mikie Sasano,female,1984-01-01T00:00:00Z,Japan,Asia,False,False,False,Mikie Sasano,False,
651,652.0,http://www.wikidata.org/entity/Q100455394,Norma Abu Hassan,female,1960-01-01T00:00:00Z,Lebanon,Asia,True,False,False,Norma Abu Hassan,False,
652,653.0,http://www.wikidata.org/entity/Q100488613,Bernadette San Pedro Bayot,female,1957-08-18T00:00:00Z,Philippines,Asia,True,False,False,Bernadette San Pedro Bayot,False,
653,654.0,http://www.wikidata.org/entity/Q100490359,Asya Hyusisyan,female,1915-01-01T00:00:00Z,Soviet Union,Asia,False,False,False,Asya Hyusisyan,False,
654,655.0,http://www.wikidata.org/entity/Q100491486,Kuralai Uzurova,female,1972-12-17T00:00:00Z,Kazakhstan,Asia,False,False,False,Kuralai Uzurova,False,
655,656.0,http://www.wikidata.org/entity/Q100493495,Nina Makino,female,2005-02-27T00:00:00Z,Japan,Asia,False,False,False,Nina Makino,False,
656,657.0,http://www.wikidata.org/entity/Q100499194,Savitri Sahni,female,1902-09-19T00:00:00Z,India,Asia,False,False,False,Savitri Sahni,False,
657,658.0,http://www.wikidata.org/entity/Q100501216,Alzira Sequeira Freitas dos Reis,female,1979-01-15T00:00:00Z,Timor-Leste,Asia,True,False,False,Alzira Sequeira Freitas dos Reis,False,
658,659.0,http://www.wikidata.org/entity/Q100509113,Bilge Tarhan,female,2004-05-20T00:00:00Z,Turkey,Asia,False,False,False,Bilge Tarhan,False,
659,660.0,http://www.wikidata.org/entity/Q100530747,Khaira Ledeyo,female,2000-01-01T00:00:00Z,Vietnam,Asia,False,False,False,Khaira Ledeyo,False,
660,661.0,http://www.wikidata.org/entity/Q100535264,Gül Büyükbese Muyan,female,1963-01-01T00:00:00Z,Turkey,Asia,True,False,False,Gül Büyükbese Muyan,True,non_ascii
661,662.0,http://www.wikidata.org/entity/Q100540106,Mor Kalnisky,female,1981-10-18T00:00:00Z,Israel,Asia,False,False,False,Mor Kalnisky,False,
662,663.0,http://www.wikidata.org/entity/Q100546653,Nilüfer Kılıçarslan,female,1969-01-01T00:00:00Z,Turkey,Asia,False,False,False,Nilüfer Kılıçarslan,True,non_ascii
663,664.0,http://www.wikidata.org/entity/Q100550356,Anula Bulathsinhala,female,1947-09-21T00:00:00Z,Sri Lanka,Asia,False,False,False,Anula Bulathsinhala,False,
664,665.0,http://www.wikidata.org/entity/Q100553248,Ekaterina Ignatova,female,1968-03-21T00:00:00Z,Soviet Union,Asia,False,False,False,Ekaterina Ignatova,False,
665,666.0,http://www.wikidata.org/entity/Q100553334,Hamida Saiduzzafar,female,1921-07-16T00:00:00Z,India,Asia,False,False,False,Hamida Saiduzzafar,False,
666,667.0,http://www.wikidata.org/entity/Q100555317,Lee Seol,female,1989-01-23T00:00:00Z,South Korea,Asia,False,False,False,Lee Seol,False,
667,668.0,http://www.wikidata.org/entity/Q100567599,Olga Slucker,female,1965-01-14T00:00:00Z,Soviet Union,Asia,False,False,False,Olga Slucker,False,
668,670.0,http://www.wikidata.org/entity/Q100571955,Yuli Arnon Golan,female,2004-01-01T00:00:00Z,Israel,Asia,True,False,False,Yuli Arnon Golan,False,
669,671.0,http://www.wikidata.org/entity/Q100571968,Geffen Dor Dery,female,2004-01-01T00:00:00Z,Israel,Asia,True,False,False,Geffen Dor Dery,False,
670,672.0,http://www.wikidata.org/entity/Q100571983,Idan Rakocz,female,2005-01-01T00:00:00Z,Israel,Asia,False,False,False,Idan Rakocz,False,
671,673.0,http://www.wikidata.org/entity/Q100572004,Junliang Lyu,female,2005-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Junliang Lyu,False,
672,674.0,http://www.wikidata.org/entity/Q100572009,He Licheng,female,2004-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,He Licheng,False,
673,675.0,http://www.wikidata.org/entity/Q100572016,Noam Dadon,female,2004-01-01T00:00:00Z,Israel,Asia,False,False,False,Noam Dadon,False,
674,676.0,http://www.wikidata.org/entity/Q100572033,Shalit Noga,female,2004-01-01T00:00:00Z,Israel,Asia,False,False,False,Shalit Noga,False,
675,677.0,http://www.wikidata.org/entity/Q100572054,Yanan Li,female,2005-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Yanan Li,False,
676,678.0,http://www.wikidata.org/entity/Q100572064,Yanfei Chen,female,2004-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Yanfei Chen,False,
677,679.0,http://www.wikidata.org/entity/Q100572079,Yue Yue,female,2005-01-01T00:00:00Z,People's Republic of China,Asia,False,False,False,Yue Yue,False,
678,680.0,http://www.wikidata.org/entity/Q100573485,Diah Pikatan Orissa Putri Hapsari,female,1998-12-08T00:00:00Z,Indonesia,Asia,True,False,False,Diah Pikatan Orissa Putri Hapsari,False,
679,681.0,http://www.wikidata.org/entity/Q100586013,Mahta Mohammadi,female,1990-04-13T00:00:00Z,Iran,Asia,False,False,False,Mahta Mohammadi,False,
680,682.0,http://www.wikidata.org/entity/Q100587764,Patchaploy Rueandaluang,female,1995-09-09T00:00:00Z,Thailand,Asia,False,False,False,Patchaploy Rueandaluang,False,
681,683.0,http://www.wikidata.org/entity/Q100587766,Patcharaporn Chantarapadit,female,1998-05-19T00:00:00Z,Thailand,Asia,False,False,False,Patcharaporn Chantarapadit,False,
682,684.0,http://www.wikidata.org/entity/Q100587877,Pushpa Virendra Ganediwala,female,1969-03-11T00:00:00Z,India,Asia,True,False,False,Pushpa Virendra Ganediwala,False,
683,685.0,http://www.wikidata.org/entity/Q100594513,Danty Indriastuti Purnamasari,female,1975-06-20T00:00:00Z,Indonesia,Asia,True,False,False,Danty Indriastuti Purnamasari,False,
684,686.0,http://www.wikidata.org/entity/Q100600,Dilek Zaptçıoğlu,female,1959-01-01T00:00:00Z,Turkey,Asia,False,False,False,Dilek Zaptçıoğlu,True,non_ascii
