person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q102196188,Leyla Musalem,female,1948-10-20T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102208090,Nina Paim,female,1986-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102208673,Naomi Pikientio,female,1994-11-04T00:00:00Z,Suriname,South America
http://www.wikidata.org/entity/Q102213,Matilde Horne,female,1914-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102217464,Natalia Solomonoff,female,1968-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102225797,Maria José Pacifico,female,1952-04-21T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102233314,Wanda Ferraz,female,1949-06-07T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102235951,Ingrid Metzner,female,1937-05-27T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102244025,Liliana Forzani,female,1966-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102258151,Nikelen Witter,female,1973-09-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102290801,Fanny Rodríguez,female,1985-06-10T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102291300,Neli Elisabeth Medeiros Mandel,female,1944-07-18T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102291638,Carolina Castro,female,1979-05-11T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102292388,Cibele Racy,female,2000-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102304489,Delia Kesner,female,1965-05-10T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102304997,María Nela Prada,female,1981-01-24T00:00:00Z,Bolivia,South America
http://www.wikidata.org/entity/Q102313484,Elza Berquó,female,1931-10-17T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102335,Leni Alexander,female,1924-06-08T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102338579,Florencia Leonardi,female,1978-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102338839,Christina Brech,female,1980-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102341342,María Isabel Remy Simatovic,female,1954-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102342324,Emma Mejía Venegas,female,1987-12-20T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102346751,Marcela Morvidone,female,1968-09-20T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102347072,Soher El Sukaria,female,1975-05-16T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102347201,Paulina Palacios,female,1992-12-24T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102347217,Sara Bochkovsky,female,1933-02-04T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102349176,Ileanna Simancas,female,1976-09-07T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q102358472,Cirlei de Hollanda,female,1948-03-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102358478,Denise Garcia,female,1955-12-15T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102358533,Nilcéia Baroncelli,female,1945-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102358548,Roseane Yampolschi,female,1956-07-18T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102358559,Silvia de Lucca,female,1960-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102358564,Valéria Bonafé,female,1984-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102361598,Mónica Gómez Contreras,female,1954-01-01T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102362075,Maria Carrizosa,female,1979-06-21T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q102391409,Lourdes Sola,female,1938-07-10T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102402646,Elena Terlevich,female,1946-06-12T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102416738,Virgelina Chará,female,1953-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q102419629,Mildred Merino,female,1922-10-07T00:00:00Z,Peru,South America
